PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"SALTHOUSE, TN; MATLAGA, BF",,,,"SALTHOUSE, TN; MATLAGA, BF",,,APPROACH TO NUMERICAL QUANTITATION OF ACUTE TISSUE RESPONSE TO BIOMATERIALS,BIOMATERIALS MEDICAL DEVICES AND ARTIFICIAL ORGANS,,,English,Article,,,,,,,,,"ETHICON RES FDN,HISTOL HISTOCHEM SECT,SOMERVILLE,NJ 08876",,,,,,,,10,14,14,1,4,MARCEL DEKKER INC,NEW YORK,"270 MADISON AVE, NEW YORK, NY 10016",0090-5488,,,BIOMATER ARTIF CELL,,,1975.0,3,1,,,,,47,56,,10.3109/10731197509118613,,,,10,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,AL600,WOS:A1975AL60000003,1139024.0,,,,2019-02-25
J,"MASON, RG; ZUCKER, WH; SHINODA, BA",,,,"MASON, RG; ZUCKER, WH; SHINODA, BA",,,SOME INTERACTIONS OF BLOOD WITH TUBULAR BIOMATERIALS,BIOMATERIALS MEDICAL DEVICES AND ARTIFICIAL ORGANS,,,English,Article,,,,,,,,,"UNIV N CAROLINA, DEPT PATHOL, CHAPEL HILL, NC 27514 USA",,,,,,,,26,8,8,0,1,MARCEL DEKKER INC,NEW YORK,"270 MADISON AVE, NEW YORK, NY 10016 USA",0090-5488,,,BIOMATER ARTIF CELL,,,1975.0,3,1,,,,,57,95,,10.3109/10731197509118614,,,,39,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,AL600,WOS:A1975AL60000004,1139025.0,,,,2019-02-25
J,"MASON, RG; SHINODA, BA",,,,"MASON, RG; SHINODA, BA",,,REACTIVITY OF BLOOD WITH BIOMATERIALS INVITRO - EVALUATION OF SOME INVITRO TEST SYSTEMS FOR ESTIMATION OF BLOOD COMPATIBILITY OF BIOMATERIALS,BIOMATERIALS MEDICAL DEVICES AND ARTIFICIAL ORGANS,,,English,Article,,,,,,,,,"UNIV N CAROLINA, DEPT PATHOL, CHAPEL HILL, NC 27514 USA",,,,,,,,26,2,2,1,2,MARCEL DEKKER INC,NEW YORK,"270 MADISON AVE, NEW YORK, NY 10016 USA",0090-5488,,,BIOMATER ARTIF CELL,,,1975.0,3,3,,,,,383,409,,10.3109/10731197509118632,,,,27,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,BF504,WOS:A1975BF50400007,1212495.0,,,,2019-02-25
J,"WILLIAMS, DF",,,,"WILLIAMS, DF",,,FUTURE PROSPECTS FOR BIOMATERIALS,BIOMEDICAL ENGINEERING,,,English,Article,,,,,,,,,"UNIV LIVERPOOL,SCH DENT SURG,DEPT DENT SCI,POB 147,LIVERPOOL L69 3BX,ENGLAND",,,,,,,,38,6,6,0,0,UNITED TRADE PRESS LTD,LONDON,"33-35 BOWLING GREEN LANE, LONDON, ENGLAND EC1R ODA",0006-3398,,,BIOMED ENG,,,1975.0,10,6,,,,,207,212,,,,,,6,"Engineering, Biomedical",Engineering,AF611,WOS:A1975AF61100001,1139027.0,,,,2019-02-25
J,"HALLEE, G; MCCARTHY, M; SASTRY, KSR",,,,"HALLEE, G; MCCARTHY, M; SASTRY, KSR",,,USE OF PHOTONUCLEAR ACTIVATION FOR MEASUREMENT OF CA/P RATIOS IN BIOMATERIALS,BULLETIN OF THE AMERICAN PHYSICAL SOCIETY,,,English,Meeting Abstract,,,,,,,,,"UNIV MASSACHUSETTS,AMHERST,MA",,,,,,,,0,0,0,0,0,AMER INST PHYSICS,WOODBURY,"CIRCULATION FULFILLMENT DIV, 500 SUNNYSIDE BLVD, WOODBURY, NY 11797-2999",0003-0503,,,B AM PHYS SOC,,,1975.0,20,4,,,,,563,564,,,,,,2,"Physics, Multidisciplinary",Physics,W0783,WOS:A1975W078300155,,,,,2019-02-25
J,"ESKIN, SG; TREVINO, L; LIE, JT; BENTINCK, DC",,,,"ESKIN, SG; TREVINO, L; LIE, JT; BENTINCK, DC",,,CALF AORTIC ENDOTHELIUM AND SMOOTH-MUSCLE CULTURED ON CARDIOVASCULAR BIOMATERIALS,CIRCULATION,,,English,Meeting Abstract,,,,,,,,,"BAYLOR UNIV,COLL MED,DEPT SURG,HOUSTON,TX; BAYLOR UNIV,COLL MED,DEPT PATHOL,HOUSTON,TX",,,,,,,,0,0,0,0,1,AMER HEART ASSOC,DALLAS,"7272 GREENVILLE AVENUE, DALLAS, TX 75231-4596",0009-7322,,,CIRCULATION,Circulation,,1975.0,52,4,,,,,179,179,,,,,,1,Cardiac & Cardiovascular Systems; Peripheral Vascular Disease,Cardiovascular System & Cardiology,AR266,WOS:A1975AR26600706,,,,,2019-02-25
J,"LEMONS, JE",,,,"LEMONS, JE",,,BIOMATERIALS SCIENCE PROTOCOLS FOR CLINICAL INVESTIGATIONS ON POROUS ALUMINA CERAMIC AND VITREOUS CARBON IMPLANTS,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,,,"UNIV ALABAMA,DEPT ENGN BIOPHYS,BIRMINGHAM,AL 35233; UNIV ALABAMA,DEPT BIOMAT,BIRMINGHAM,AL 35233",,,,,,,,18,3,3,0,0,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,,1975.0,9,4,,,,,9,16,,10.1002/jbm.820090404,,,,8,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,AK044,WOS:A1975AK04400002,1176514.0,,,,2019-02-25
J,"WHITE, EW; WEBER, JN; ROY, DM; OWEN, EL; CHIROFF, RT; WHITE, RA",,,,"WHITE, EW; WEBER, JN; ROY, DM; OWEN, EL; CHIROFF, RT; WHITE, RA",,,REPLAMINEFORM POROUS BIOMATERIALS FOR HARD TISSUE IMPLANT APPLICATIONS,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,,,"PENN STATE UNIV, MAT RES LAB, UNIVERSITY PK, PA 16802 USA; SUNY, UPSTATE MED CTR, ORTHOPAEDIC RES LAB, SYRACUSE, NY 13210 USA",,,,,,,,12,43,44,0,7,JOHN WILEY & SONS INC,HOBOKEN,"111 RIVER ST, HOBOKEN, NJ 07030 USA",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,,1975.0,9,4,,,,,23,27,,10.1002/jbm.820090406,,,,5,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,AK044,WOS:A1975AK04400004,1176505.0,,,,2019-02-25
J,"RICHARDSON, WC; KLAWITTER, JJ; SAUER, BW; PRUITT, JR; HULBERT, SF",,,,"RICHARDSON, WC; KLAWITTER, JJ; SAUER, BW; PRUITT, JR; HULBERT, SF",,,SOFT-TISSUE RESPONSE TO 4 DENSE CERAMIC MATERIALS AND 2 CLINICALLY USED BIOMATERIALS,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,,,"UNIV ALABAMA,SCH DENT,BIRMINGHAM,IL 35216; CLEMSON UNIV,DIV INTERDISCIPLINARY STUDIES,CLEMSON,SC 29631; TULANE UNIV,COLL ENGN,NEW ORLEANS,LA 70118",,,,,,,,11,10,10,0,6,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,,1975.0,9,4,,,,,73,80,,10.1002/jbm.820090411,,,,8,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,AK044,WOS:A1975AK04400009,170288.0,,,,2019-02-25
J,"NEUMANN, AW; HOPE, CJ; WARD, CA; HERBERT, MA; DUNN, GW; ZINGG, W",,,,"NEUMANN, AW; HOPE, CJ; WARD, CA; HERBERT, MA; DUNN, GW; ZINGG, W",,,ROLE OF SURFACE THERMODYNAMICS IN THROMBORESISTANCE OF BIOMATERIALS,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,,,"HOSP SICK CHILDREN,RES INST,TORONTO,ONTARIO,CANADA; UNIV TORONTO,DEPT SURG,TORONTO,ONTARIO,CANADA; UNIV TORONTO,DEPT MECH ENGN,TORONTO,ONTARIO,CANADA",,,,,,,,29,31,31,0,0,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,,1975.0,9,2,,,,,127,142,,10.1002/jbm.820090203,,,,16,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,W2040,WOS:A1975W204000001,1176474.0,,,,2019-02-25
J,"ROSS, N; LANGELAND, K; LEMONS, J; RYGE, G; HULBERT, S; SMITH, D; MUHLEMANN, H; FRANK, R; ZANDER, H",,,,"ROSS, N; LANGELAND, K; LEMONS, J; RYGE, G; HULBERT, S; SMITH, D; MUHLEMANN, H; FRANK, R; ZANDER, H",,,BIOMATERIALS - DISCUSSION,JOURNAL OF DENTAL RESEARCH,,,English,Discussion,,,,,,,,,,,,,,,,,0,0,0,0,0,AMER ASSOC DENTAL RESEARCH,ALEXANDRIA,"1619 DUKE ST, ALEXANDRIA, VA 22314",0022-0345,,,J DENT RES,J. Dent. Res.,,1975.0,54,NB,,,,,B171,B174,,,,,,4,"Dentistry, Oral Surgery & Medicine","Dentistry, Oral Surgery & Medicine",AJ467,WOS:A1975AJ46700027,,,,,2019-02-25
J,"SMITH, DC",,,,"SMITH, DC",,,BIOMATERIALS IN DENTISTRY,JOURNAL OF DENTAL RESEARCH,,,English,Review,,,,,,,,,"UNIV TORONTO,FAC DENT,TORONTO,ONTARIO,CANADA",,,,,,,,26,2,2,1,3,AMER ASSOC DENTAL RESEARCH,ALEXANDRIA,"1619 DUKE ST, ALEXANDRIA, VA 22314",0022-0345,,,J DENT RES,J. Dent. Res.,,1975.0,54,NB,,,,,B146,B152,,10.1177/00220345750540020901,,,,7,"Dentistry, Oral Surgery & Medicine","Dentistry, Oral Surgery & Medicine",AJ467,WOS:A1975AJ46700023,1055739.0,,,,2019-02-25
J,"BUTRUILLE, YA; LEONARD, EF; LITWAK, RS",,,,"BUTRUILLE, YA; LEONARD, EF; LITWAK, RS",,,PLATELET-PLATELET INTERACTIONS AND NON-ADHESIVE ENCOUNTERS ON BIOMATERIALS,TRANSACTIONS AMERICAN SOCIETY FOR ARTIFICIAL INTERNAL ORGANS,,,English,Article,,,,,,,,,"COLUMBIA UNIV, DEPT CHEM ENGN, ARTIFICIAL ORGANS RES LAB, NEW YORK, NY 10027 USA; MT SINAI SCH MED, CARDIOTHORAC SURG RES LAB, NEW YORK, NY USA",,,,,,,,17,26,26,0,0,GEORGETOWN UNIV MED CENTER,WASHINGTON,"DR GEORGE SCHREINER ROOM 2212 GEORGETOWN UNIV HOSP, WASHINGTON, DC 20007 USA",0066-0078,,,T AM SOC ART INT ORG,,,1975.0,21,,,,,,609,616,,,,,,8,"Engineering, Biomedical; Surgery",Engineering; Surgery,AJ353,WOS:A1975AJ35300081,1146038.0,,,,2019-02-25
J,"HOFFMAN, AS; SCHMER, G; HORBETT, TA; RATNER, BD; TENG, LN; KRAFT, WG; LING, TT; MATE, TP",,,,"HOFFMAN, AS; SCHMER, G; HORBETT, TA; RATNER, BD; TENG, LN; KRAFT, WG; LING, TT; MATE, TP",,,PREPARATION AND APPLICATION OF RADIATION-GRAFTED HYDROGELS AS BIOMATERIALS,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,,,English,Meeting Abstract,,,,,,,,,"UNIV WASHINGTON,DEPT CHEM ENGN,SEATTLE,WA 98195; UNIV WASHINGTON,CTR BIOENGN,SEATTLE,WA 98195",,,,,,,,0,0,0,0,0,AMER CHEMICAL SOC,WASHINGTON,"1155 16TH ST, NW, WASHINGTON, DC 20036",0065-7727,,,ABSTR PAP AM CHEM S,Abstr. Pap. Am. Chem. Soc.,,1974.0,,,,,,,125,125,,,,,,1,"Chemistry, Multidisciplinary",Chemistry,S2974,WOS:A1974S297401232,,,,,2019-02-25
J,"WILLIAMS, DF",,,,"WILLIAMS, DF",,,FUTURE PROSPECTS FOR BIOMATERIALS,BIOMEDICAL ENGINEERING,,,English,Meeting Abstract,,,,,,,,,"UNIV LIVERPOOL,DEPT DENT SCI,LIVERPOOL,ENGLAND",,,,,,,,0,0,0,0,0,UNITED TRADE PRESS LTD,LONDON,"33-35 BOWLING GREEN LANE, LONDON, ENGLAND EC1R ODA",0006-3398,,,BIOMED ENG,,,1974.0,9,8,,,,,369,369,,,,,,1,"Engineering, Biomedical",Engineering,T8438,WOS:A1974T843800010,,,,,2019-02-25
