PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"KRAUSE, TJ; ROBERTSON, FM; LIESCH, JB; WASSERMAN, AJ; GRECO, RS",,,,"KRAUSE, TJ; ROBERTSON, FM; LIESCH, JB; WASSERMAN, AJ; GRECO, RS",,,DIFFERENTIAL PRODUCTION OF INTERLEUKIN-1 ON THE SURFACE OF BIOMATERIALS,ARCHIVES OF SURGERY,,,English,Article,,,,,,,,,"UNIV MED & DENT NEW JERSEY,ROBERT WOOD JOHNSON MED SCH,DEPT SURG,DIV GEN SURG,NEW BRUNSWICK,NJ 08903",,,,,,,,14,35,35,0,1,AMER MEDICAL ASSOC,CHICAGO,"515 N STATE ST, CHICAGO, IL 60610",0004-0010,,,ARCH SURG-CHICAGO,Arch. Surg.,SEP,1990.0,125.0,9,,,,,1158,1160,,,,,,3,Surgery,Surgery,DY566,WOS:A1990DY56600013,2400309.0,,,,2019-02-25
J,"DOWNS, J; HALPERIN, HR; HUMPHREY, J; YIN, F",,,,"DOWNS, J; HALPERIN, HR; HUMPHREY, J; YIN, F",,,AN IMPROVED VIDEO-BASED COMPUTER TRACKING SYSTEM FOR SOFT BIOMATERIALS TESTING,IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,,,English,Article,,,,,,,,,"UNIV MARYLAND,DEPT MECH ENGN,CATONSVILLE,MD 21228","DOWNS, J (reprint author), JOHNS HOPKINS MED INST,DEPT MED,BALTIMORE,MD 21205, USA.",,,,"NHLBI NIH HHS [HL 41130, HL 33621]",,,10,45,45,0,8,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,NEW YORK,"345 E 47TH ST, NEW YORK, NY 10017-2394",0018-9294,,,IEEE T BIO-MED ENG,IEEE Trans. Biomed. Eng.,SEP,1990.0,37.0,9,,,,,903,907,,10.1109/10.58600,,,,5,"Engineering, Biomedical",Engineering,EB526,WOS:A1990EB52600009,2227976.0,,,,2019-02-25
J,"CHRISTEL, P; MEUNIER, A; THERIN, M",,,,"CHRISTEL, P; MEUNIER, A; THERIN, M",,,A METHOD OF ANALYSIS OF CELLULAR-DISTRIBUTION IN THE MEMBRANE ENCAPSULATING SURGICALLY IMPLANTED BIOMATERIALS,JOURNAL OF APPLIED BIOMATERIALS,,,English,Article,,,,,,,,,,"CHRISTEL, P (reprint author), LAB RECH ORTHOPED,10 AVE VERDUN,F-75010 PARIS,FRANCE.",,,,,,,22,11,11,0,0,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",1045-4861,,,J APPL BIOMATER,J. Appl. Biomater.,FAL,1990.0,1.0,3,,,,,205,214,,10.1002/jab.770010302,,,,10,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,DW420,WOS:A1990DW42000001,,,,,2019-02-25
J,"TATEISHI, T",,,,"TATEISHI, T",,,NEW CONCEPT FOR DEVELOPMENT OF BIOMATERIALS,JOURNAL OF MECHANICAL ENGINEERING LABORATORY,,,Japanese,Article,,,,,,BIOMATERIAL; BIOMECHANICS; BIOMIMETICS; ARTIFICIAL JOINT; INTELLIGENT MATERIAL,,,,,,,,,,,0,0,0,0,1,MECHANICAL ENGINEERING LAB,IBARAKI,"AGENCY INDUSTRIAL SCI TECHNOL NAMIKI1-2, TSUKUBA, IBARAKI 305, JAPAN",0388-4252,,,J MECH ENG LAB,J. Mech. Eng. Lab.,SEP,1990.0,44.0,5,,,,,161,165,,,,,,5,"Engineering, Mechanical",Engineering,EU475,WOS:A1990EU47500001,,,,,2019-02-25
J,"STOREY, RF; WIGGINS, JS; MAURITZ, KA; PUCKETT, AD",,,,"STOREY, RF; WIGGINS, JS; MAURITZ, KA; PUCKETT, AD",,,SYNTHESIS AND FABRICATION OF COMPLETELY ABSORBABLE COMPOSITES FOR BIOMATERIALS,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,,,English,Meeting Abstract,,,,,,,,,"UNIV SO MISSISSIPPI,DEPT POLYMER SCI,HATTIESBURG,MS 39406; UNIV MISSISSIPPI,MED CTR,SCH DENT,JACKSON,MS 39216",,,,,,,,0,0,0,0,1,AMER CHEMICAL SOC,WASHINGTON,"1155 16TH ST, NW, WASHINGTON, DC 20036",0065-7727,,,ABSTR PAP AM CHEM S,Abstr. Pap. Am. Chem. Soc.,AUG 26,1990.0,200.0,,2.0,,,,32,POLY,,,,,,0,"Chemistry, Multidisciplinary",Chemistry,DU043,WOS:A1990DU04300861,,,,,2019-02-25
J,"KOHN, J",,,,"KOHN, J",,,NEW BIOMATERIALS DERIVED FROM BACKBONE-MODIFIED POLY(AMINO ACIDS),ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,,,English,Meeting Abstract,,,,,,,,,"RUTGERS STATE UNIV,DEPT CHEM,PISCATAWAY,NJ 08854",,,,,,,,0,0,0,0,1,AMER CHEMICAL SOC,WASHINGTON,"1155 16TH ST, NW, WASHINGTON, DC 20036",0065-7727,,,ABSTR PAP AM CHEM S,Abstr. Pap. Am. Chem. Soc.,AUG 26,1990.0,200.0,,2.0,,,,34,PMSE,,,,,,0,"Chemistry, Multidisciplinary",Chemistry,DU043,WOS:A1990DU04301256,,,,,2019-02-25
J,"HEIMKE, G",,,,"HEIMKE, G",,,BIOMATERIALS HIGHLIGHTS .6. DENTAL IMPLANTS,ADVANCED MATERIALS,,,English,Editorial Material,,,,,,,,,,"HEIMKE, G (reprint author), CLEMSON UNIV,COLL ENGN,DEPT BIOENGN,CLEMSON,SC 29634, USA.",,,,,,,0,3,3,0,1,VCH PUBLISHERS INC,DEERFIELD BEACH,"303 NW 12TH AVE, DEERFIELD BEACH, FL 33442-1788",0935-9648,,,ADV MATER,Adv. Mater.,AUG,1990.0,2.0,8,,,,,375,377,,,,,,3,"Chemistry, Multidisciplinary; Chemistry, Physical; Nanoscience & Nanotechnology; Materials Science, Multidisciplinary; Physics, Applied; Physics, Condensed Matter",Chemistry; Science & Technology - Other Topics; Materials Science; Physics,DV120,WOS:A1990DV12000009,,,,,2019-02-25
J,"MARK, G",,,,"MARK, G",,,"INTERNATIONAL-ASSOCIATION-FOR-DENTAL-RESEARCH AUSTRALIAN AND NEW-ZEALAND DIVISION - 29TH ANNUAL-MEETING, SYDNEY, 25-27 SEPTEMBER 1989 - SYMPOSIUM DENTAL MATERIALS (BIOCOMPATIBILITY OF BIOMATERIALS) .1. BIOCOMPATIBILITY - CONCEPTS AND STANDARDS",AUSTRALIAN DENTAL JOURNAL,,,English,Article,,,,,,,,,,"MARK, G (reprint author), TGAL,PHARMACOL SECT,WODEN,ACT 2606,AUSTRALIA.",,,,,,,0,0,0,0,0,AUSTRALIAN DENTAL ASSN INC,NORTH SYDNEY NSW,"116 PACIFIC HIGHWAY, NORTH SYDNEY NSW 2060, AUSTRALIA",0045-0421,,,AUST DENT J,Aust. Dent. J.,AUG,1990.0,35.0,4,,,,,364,366,,10.1111/j.1834-7819.1990.tb00787.x,,,,3,"Dentistry, Oral Surgery & Medicine","Dentistry, Oral Surgery & Medicine",DV883,WOS:A1990DV88300009,,,,,2019-02-25
J,"ELLENDER, G",,,,"ELLENDER, G",,,"INTERNATIONAL-ASSOCIATION-FOR-DENTAL-RESEARCH AUSTRALIAN AND NEW-ZEALAND DIVISION - 29TH ANNUAL-MEETING, SYDNEY, 25-27 SEPTEMBER 1989 - SYMPOSIUM DENTAL MATERIALS (BIOCOMPATIBILITY OF BIOMATERIALS) .2. THE RELEVANCE OF CONNECTIVE-TISSUE IN BIOCOMPATIBILITY TESTING",AUSTRALIAN DENTAL JOURNAL,,,English,Article,,,,,,,,,,"ELLENDER, G (reprint author), UNIV MELBOURNE,SCH DENT SCI,PARKVILLE,VIC 3052,AUSTRALIA.",,,,,,,0,0,0,0,0,AUSTRALIAN DENTAL ASSN INC,NORTH SYDNEY NSW,"116 PACIFIC HIGHWAY, NORTH SYDNEY NSW 2060, AUSTRALIA",0045-0421,,,AUST DENT J,Aust. Dent. J.,AUG,1990.0,35.0,4,,,,,366,368,,,,,,3,"Dentistry, Oral Surgery & Medicine","Dentistry, Oral Surgery & Medicine",DV883,WOS:A1990DV88300010,,,,,2019-02-25
J,"HUME, WR",,,,"HUME, WR",,,"INTERNATIONAL-ASSOCIATION-FOR-DENTAL-RESEARCH AUSTRALIAN AND NEW-ZEALAND DIVISION - 29TH ANNUAL-MEETING, SYDNEY, 25-27 SEPTEMBER 1989 - SYMPOSIUM DENTAL MATERIALS (BIOCOMPATIBILITY OF BIOMATERIALS) .3. THE INFLUENCE OF DENTIN ON THE TOXICITY OF RESTORATIVE MATERIALS",AUSTRALIAN DENTAL JOURNAL,,,English,Article,,,,,,,,,,"HUME, WR (reprint author), UNIV SYDNEY,FAC DENT,DEPT OPERAT DENT,SYDNEY,NSW 2006,AUSTRALIA.",,,,,,,0,5,5,0,0,AUSTRALIAN DENTAL ASSN INC,NORTH SYDNEY NSW,"116 PACIFIC HIGHWAY, NORTH SYDNEY NSW 2060, AUSTRALIA",0045-0421,,,AUST DENT J,Aust. Dent. J.,AUG,1990.0,35.0,4,,,,,368,369,,,,,,2,"Dentistry, Oral Surgery & Medicine","Dentistry, Oral Surgery & Medicine",DV883,WOS:A1990DV88300011,,,,,2019-02-25
J,"MARTIN, FE",,,,"MARTIN, FE",,,"INTERNATIONAL-ASSOCIATION-FOR-DENTAL-RESEARCH AUSTRALIAN AND NEW-ZEALAND DIVISION - 29TH ANNUAL-MEETING, SYDNEY, 25-27 SEPTEMBER 1989 - SYMPOSIUM DENTAL MATERIALS (BIOCOMPATIBILITY OF BIOMATERIALS) .4. THE POTENTIAL FOR MICROLEAKAGE OF RESTORATIVE MATERIALS",AUSTRALIAN DENTAL JOURNAL,,,English,Article,,,,,,,,,,"MARTIN, FE (reprint author), UNIV SYDNEY,FAC DENT,DEPT OPERAT DENT,SYDNEY,NSW 2006,AUSTRALIA.",,,,,,,0,0,0,0,0,AUSTRALIAN DENTAL ASSN INC,NORTH SYDNEY NSW,"116 PACIFIC HIGHWAY, NORTH SYDNEY NSW 2060, AUSTRALIA",0045-0421,,,AUST DENT J,Aust. Dent. J.,AUG,1990.0,35.0,4,,,,,370,371,,,,,,2,"Dentistry, Oral Surgery & Medicine","Dentistry, Oral Surgery & Medicine",DV883,WOS:A1990DV88300012,,,,,2019-02-25
J,"CIFKOVA, I; LOPOUR, P; VONDRACEK, P; JELINEK, F",,,,"CIFKOVA, I; LOPOUR, P; VONDRACEK, P; JELINEK, F",,,SILICONE-RUBBER HYDROGEL COMPOSITES AS POLYMERIC BIOMATERIALS .1. BIOLOGICAL PROPERTIES OF THE SILICONE-RUBBER P(HEMA) COMPOSITE,BIOMATERIALS,,,English,Article,,,,,,,,,"CZECHOSLOVAK ACAD SCI,INST MACROMOLEC CHEM,CS-16206 PRAGUE 6,CZECHOSLOVAKIA; PRAGUE INST CHEM TECHNOL,DEPT POLYMERS,CS-16628 PRAGUE 6,CZECHOSLOVAKIA","CIFKOVA, I (reprint author), STATE INST DRUG CONTROL,SROBAROVA 48,CS-10041 PRAGUE 10,CZECHOSLOVAKIA.",,,,,,,9,43,43,1,17,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, OXON, ENGLAND OX5 1GB",0142-9612,,,BIOMATERIALS,Biomaterials,AUG,1990.0,11.0,6,,,,,393,396,,10.1016/0142-9612(90)90093-6,,,,4,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,DU618,WOS:A1990DU61800005,2207228.0,,,,2019-02-25
J,"LOPOUR, P; VONDRACEK, P; JANATOVA, V; SULC, J; VACIK, J",,,,"LOPOUR, P; VONDRACEK, P; JANATOVA, V; SULC, J; VACIK, J",,,SILICONE-RUBBER HYDROGEL COMPOSITES AS POLYMERIC BIOMATERIALS .2. HYDROPHILICITY AND PERMEABILITY TO WATER-SOLUBLE LOW-MOLECULAR-WEIGHT COMPOUNDS,BIOMATERIALS,,,English,Article,,,,,,,,,"PRAGUE INST CHEM TECHNOL,DEPT POLYMERS,CS-16628 PRAGUE 6,CZECHOSLOVAKIA","LOPOUR, P (reprint author), CZECHOSLOVAK ACAD SCI,INST MACROMOLEC CHEM,HEYROVSKY SQ 2,CS-16206 PRAGUE 6,CZECHOSLOVAKIA.",,,,,,,11,28,28,1,10,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, OXON, ENGLAND OX5 1GB",0142-9612,,,BIOMATERIALS,Biomaterials,AUG,1990.0,11.0,6,,,,,397,402,,10.1016/0142-9612(90)90094-7,,,,6,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,DU618,WOS:A1990DU61800006,2207229.0,,,,2019-02-25
J,"BRUCK, SD",,,,"BRUCK, SD",,,MATERIALS OR BIOMATERIALS,INTERNATIONAL JOURNAL OF ARTIFICIAL ORGANS,,,English,Editorial Material,,,,,,,,,,"BRUCK, SD (reprint author), BIOMAT & MED DEVICES CONSULTING GRP,POB 828,ROCKVILLE,MD 20851, USA.",,,,,,,9,3,4,0,0,WICHTIG EDITORE,MILAN,"72/74 VIA FRIULI, 20135 MILAN, ITALY",0391-3988,,,INT J ARTIF ORGANS,Int. J. Artif. Organs,AUG,1990.0,13.0,8,,,,,469,471,,,,,,3,"Engineering, Biomedical; Transplantation",Engineering; Transplantation,DY813,WOS:A1990DY81300003,2228287.0,,,,2019-02-25
