PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"CARDONA, MA; SIMMONS, RL; KAPLAN, SS",,,,"CARDONA, MA; SIMMONS, RL; KAPLAN, SS",,,TNF AND IL-1 GENERATION BY HUMAN MONOCYTES IN RESPONSE TO BIOMATERIALS,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,TUMOR NECROSIS FACTOR; INTERLEUKIN-1; MACROPHAGE; INVIVO; CELLS; IMMUNOFLUORESCENCE; BIOCOMPATIBILITY; INHIBITOR; INVITRO,"The biocompatibility of surgically implanted materials may be compromised as a consequence of inflammatory reactions associated with phagocyte activation. Two important mediators of the inflammatory response are Interleukin-1 (IL-1) and tumor necrosis factor (TNF), both of which exert a wide range of biologic effects on many cells. This study was designed to evaluate the release of these cytokines by human monocytes (HM) brought into contact with four biomaterials utilized in clinical practice: polyurethane, expanded polytetrafluorethylene (ePTFE), Dacron velour, and woven Dacron. In vitro cultures for the generation of IL-1 and TNF by HM in the presence of the above biomaterials were established by exposing cells to each biomaterial in the presence and absence of lipopolysaccharide (LPS) with harvest of supernatants after 6 or 18 h. These studies showed that in the absence of LPS, IL-1 was released only by Dacron velour and woven Dacron associated monocytes while TNF was secreted in response to all of the materials. When LPS was present, however, monocytes associated with all of the materials released IL-1; and TNF release was greatly augmented. Further, the quantity of released cytokine was directly related to the duration of the association time. This study demonstrated that HM in association with various biomaterials were activated to produce both TNF and IL-1 and that the addition of nanogram quantities of LPS, such as would be produced if infection were present, greatly increased the amount of cytokines released.","UNIV PITTSBURGH,SCH MED,DEPT SURG,PITTSBURGH,PA 15261; UNIV PITTSBURGH,SCH MED,DEPT PATHOL,PITTSBURGH,PA 15261",,,,,NIGMS NIH HHS [R01-GM-41734],,,34,75,75,0,7,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,JUL,1992.0,26.0,7,,,,,851,859,,10.1002/jbm.820260703,,,,9,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,HZ522,WOS:A1992HZ52200002,1535076.0,,,,2019-02-25
J,"STEELE, JG; JOHNSON, G; UNDERWOOD, PA",,,,"STEELE, JG; JOHNSON, G; UNDERWOOD, PA",,,ROLE OF SERUM VITRONECTIN AND FIBRONECTIN IN ADHESION OF FIBROBLASTS FOLLOWING SEEDING ONTO TISSUE-CULTURE POLYSTYRENE,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,HUMAN-ENDOTHELIAL CELLS; RADIOFREQUENCY PLASMA DEPOSITION; SPREADING FACTOR; ADSORPTION; ATTACHMENT; SURFACES; PROTEINS; COLLAGEN; ENHANCEMENT; COPOLYMERS,"The suitability of polymeric biomaterials as surfaces for the attachment and growth of cells has often been investigated in tissue culture. In this study the contribution that adsorption of serum fibronectin (Fn) or vitronectin (Vn) make to the attachment and spreading of fibroblast cells during the first 90 min following seeding was determined for two modified tissue culture polystyrenes, as model biomaterial surfaces. The amount of serum Vn and Fn which adsorbed onto tissue culture grade polystyrene (TCP) from different serum concentrations over the range of 0.1-30% (v/v) were determined and compared to attachment of cells of the BHK-21 and HT1080 fibroblast lines. There was no simple correlation between the amount of Fn or the amount of Vn adsorbed and cell attachment and spreading. The requirement for Fn or Vn for attachment and spreading of BHK-21 or HT1080 cells onto modified polystyrene (either TCP or to Primaria) during the first 90 min of cell culture was directly tested by selective removal of Fn or Vn from the serum prior to addition to the culture medium. Attachment and spreading of BHK-21 or HT1080 cells onto TCP or Primaria surfaces were reduced in a concentration-dependent manner when the cells were seeded in medium containing 2% (v/v) or higher concentrations of Vn-depleted serum. BHK-21 cells or HT1080 cells seeded in medium containing Fn-depleted serum (which contained Vn) attached and spread onto TCP or Primaria. Both BHK-21 cells and HT1080 cells failed to attach to TCP or Primaria when seeded in medium containing serum depleted of both Vn and Fn. The requirement for serum Vn or Fn for fibroblast attachment to TCP was also tested using cells of a human dermal fibroblast strain. The attachment of the dermal fibroblasts to TCP during the first 90 min of culture was not decreased by depletion of Vn from the 15% (v/v) serum, but there was a reduction in the proportion of the attached cells which had spread. Selective depletion of serum Fn did not have any effect on either cell attachment or spreading. Our results show that for fibroblast cells, particularly with cell lines such as BHK-21 or HT1080 but also with cell strains, the first binding of cells onto tissue culture polystyrene when plated in medium containing serum is a result of adsorption onto the surface of serum Vn. The adsorption of serum Vn onto the surface overcomes the effect of serum components which tend to decrease cell attachment.",,"STEELE, JG (reprint author), CSIRO,DIV BIOMOLEC ENGN,MOLEC BIOL LAB,POB 184,N RYDE,NSW 2113,AUSTRALIA.",,,,,,,32,138,138,1,18,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,JUL,1992.0,26.0,7,,,,,861,884,,10.1002/jbm.820260704,,,,24,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,HZ522,WOS:A1992HZ52200003,1376730.0,,,,2019-02-25
J,"JOHNSON, SD; ANDERSON, JM; MARCHANT, RE",,,,"JOHNSON, SD; ANDERSON, JM; MARCHANT, RE",,,BIOCOMPATIBILITY STUDIES ON PLASMA POLYMERIZED INTERFACE MATERIALS ENCOMPASSING BOTH HYDROPHOBIC AND HYDROPHILIC SURFACES,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,INVIVO LEUKOCYTE INTERACTIONS; CELL-ADHESION; BIOMEDICAL POLYMERS; HUMAN-MONOCYTES; BIOMATERIALS; FIBRONECTIN; INVITRO; N-VINYL-2-PYRROLIDONE; INTERLEUKIN-1; POLYSTYRENE,"The biocompatibility of radiofrequency plasma polymerized films (< 100 nm thick) deposited on biomedical polymer supports has been characterized by in vitro and in vivo methods. The polymer interface materials covered a wide range of elemental composition and surface properties, and were prepared from N-vinyl-2-pyrrolidone, gamma-butyrolactone, n-hexane, and hexamethyldisilazane (PPHMDSZ). The biocompatibility studies showed that the interface materials were noncytotoxic to mouse and human fibroblasts, as shown by morphologic evaluation, and by determination of extracellular LDH; and they did not stimulate interleukin-1-like production from human monocytes, as indicated by a thymocyte proliferation assay. The human fibroblast proliferation assay showed that three of the polymers supported cell growth at levels comparable to, or greater than, polymer controls, while the hydrophobic PPHMDSZ inhibited both cell attachment and proliferation. The response to subcutaneous implantation for all test materials was indicative of biocompatibility, with rapid resolution of the acute phase response and normal wound healing. The wide range of composition and surface properties for the plasma polymerized films evaluated in this study suggest that this general class of materials is likely to exhibit excellent biocompatibility.","CASE WESTERN RESERVE UNIV, DEPT BIOMED ENGN, CLEVELAND, OH 44106 USA; CASE WESTERN RESERVE UNIV, DEPT PATHOL, CLEVELAND, OH 44106 USA",,,,,"NCRR NIH HHS [RR-20224]; NHLBI NIH HHS [HL-40047, HL-33849]",,,42,61,62,2,10,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN, NJ 07030 USA",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,JUL,1992.0,26.0,7,,,,,915,935,,10.1002/jbm.820260707,,,,21,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,HZ522,WOS:A1992HZ52200006,1607373.0,,,,2019-02-25
J,"OLMO, N; TURNAY, J; GAVILANES, JG; LIZARBE, MA; HERRERA, JI",,,,"OLMO, N; TURNAY, J; GAVILANES, JG; LIZARBE, MA; HERRERA, JI",,,SUBCUTANEOUS AND INTRAMUSCULAR IMPLANTATION OF SEPIOLITE-COLLAGEN COMPLEXES,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN MEDICINE,,,English,Article,,,,,,,I COLLAGEN; TISSUE; FIBROBLASTS; GLUTARALDEHYDE; RATS; SKIN,"The tissue response after subcutaneous or intramuscular implantation of sepiolite-collagen complexes has been studied. These implants form a continuous three-dimensional matrix, showing a fibrous and rough surface topography. The host tissue response against the collagen-sepiolite complexes is a foreign-body reaction, focally intense, with abundant giant cells, typical of resorbable biomaterials. Sepiolite-collagen complex (SC) appears to be well tolerated and almost entirely resorbed within most of the experimental lesions. Sepiolite-collagen complex cross-linked with glutaraldehyde (SCG) demonstrates a significantly greater resistance to biodegradation than the non-cross-linked product. The anti-bovine collagen antibody levels in the sera of implanted rats were studied. The subcutaneous implantation of SC complexes induces a low immunological reaction, while it is almost negligible for the SCG ones.","UNIV COMPLUTENSE MADRID,FAC ODONTOL,DEPT MED & CIRUG BUCOFACIAL,E-28040 MADRID,SPAIN","OLMO, N (reprint author), UNIV COMPLUTENSE MADRID,FAC CIENCIAS QUIM,DEPT BIOQUIM,E-28040 MADRID,SPAIN.",,"Lizarbe, M Antonia/K-5219-2014; OLMO LOPEZ, NIEVES/K-5266-2014; Turnay, Javier/K-4551-2014; Gavilanes, Jose G./K-5307-2014","Lizarbe, M Antonia/0000-0003-1722-1240; OLMO LOPEZ, NIEVES/0000-0002-8013-5313; Turnay, Javier/0000-0002-6135-2179; Gavilanes, Jose G./0000-0002-6852-341X",,,,35,3,3,0,0,CHAPMAN HALL LTD,LONDON,"2-6 BOUNDARY ROW, LONDON, ENGLAND SE1 8HN",0957-4530,,,J MATER SCI-MATER M,J. Mater. Sci.-Mater. Med.,JUL,1992.0,3.0,4,,,,,239,244,,10.1007/BF00705287,,,,6,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,JD706,WOS:A1992JD70600002,,,,,2019-02-25
J,"GOLOMB, G",,,,"GOLOMB, G",,,CALCIFICATION OF POLYURETHANE-BASED BIOMATERIALS IMPLANTED SUBCUTANEOUSLY IN RATS - ROLE OF POROSITY AND FLUID ABSORPTION IN THE MECHANISM OF MINERALIZATION,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN MEDICINE,,,English,Article,,,,,,,HEART-VALVE CALCIFICATION; BIOPROSTHESES; PREVENTION,"The object of this study was to investigate the mineralization of polyurethane in the rat subcutaneous environment, in comparison to collageneous biomaterials, which would facilitate investigation of the calcification mechanism in implantable biomaterials. This model was compared to an in vitro model of non-spontaneous formation of calcium phosphate precipitate. To study the role of porosity/fluid absorption capacity, various biomaterials such as polyurethane, hydrophilic polyurethane foam, Type I collagen sponges, and bioprosthetic heart valve tissue were examined in in vitro and in vivo models. In view of the exceedingly low levels of polyurethane calcification, it seems that the rat subcutaneous model is not suitable for routine studies of the mechanism of polyurethane calcification. The calcification extent of both collageneous and hydrophilic polyurethane, was found to be in good correlation with the water absorption capacity of these biomaterials. It is suggested that the water capacity of the biomaterial determines the bulk level of calcification, which in turn is generated and propagates via the inherent affinity sites of the biomaterial to Ca2+.",,"GOLOMB, G (reprint author), HEBREW UNIV JERUSALEM,SCH PHARM,DEPT PHARM,POB 12065,IL-91120 JERUSALEM,ISRAEL.",,,"Golomb, Gershon/0000-0002-7369-9831",,,,49,16,16,1,7,CHAPMAN HALL LTD,LONDON,"2-6 BOUNDARY ROW, LONDON, ENGLAND SE1 8HN",0957-4530,,,J MATER SCI-MATER M,J. Mater. Sci.-Mater. Med.,JUL,1992.0,3.0,4,,,,,272,277,,10.1007/BF00705292,,,,6,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,JD706,WOS:A1992JD70600007,,,,,2019-02-25
J,"OSHIDA, Y; SACHDEVA, R; MIYAZAKI, S",,,,"OSHIDA, Y; SACHDEVA, R; MIYAZAKI, S",,,CHANGES IN CONTACT ANGLES AS A FUNCTION OF TIME ON SOME PREOXIDIZED BIOMATERIALS,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN MEDICINE,,,English,Article,,,,,,,,"Interfaces between biomaterials, tissue and body fluids such as blood play a key role in determining the nature of the interaction between biomaterials and the living organism. The wettability of these biomaterials in relationship to their microenvironment is an important factor to consider when characterizing surface behaviour. The measure of the contact angle between a fluid and material surface can be used to define wettability for that particular microenvironment. In this study, pure Ti, Ti6Al4V alloy, austenitic and martensitic Ni-Ti alloys, pure Ni, AISI Type 316L stainless steel, Co-Cr alloy, and alpha-alumina were investigated. All metallic materials were mechanically polished and oxidized at 300-degrees-C for 30 min in pure oxygen. Oxide films formed on the surfaces of these materials were examined under the electron microscope and their crystalline structures were identified by the electron diffraction method. The initial contact angle (theta-0) and its changes (delta-theta/delta-t) as a function of time in 1% NaCl solution drop were measured. The results of this study indicated that (i) Ti and its alloys were covered with mainly TiO2 (tetragonal structure), (ii) NiO (cubic structure) was found on pure Ni, (iii) the spinel type oxide (cubic structure) was formed on both 316L stainless steel and Co-Cr alloy, (iv) TiO2 (except for oxides formed on Ti6Al4V alloy) showed a rapid spreading characteristic in 1% NaCl solution; while (v) a relatively slow spreading behaviour was observed on the cubic structure oxides.","BAYLOR COLL DENT,DEPT ORTHODONT,DALLAS,TX 75246; UNIV TSUKUBA,INST MAT SCI,TSUKUBA,IBARAKI 305,JAPAN","OSHIDA, Y (reprint author), INDIANA UNIV,SCH DENT,DEPT DENT MAT,1121 W MICHIGAN ST,INDIANAPOLIS,IN 46202, USA.",,"Miyazaki, Shuichi/A-3113-2012","Miyazaki, Shuichi/0000-0003-3849-4176",,,,17,38,38,0,8,CHAPMAN HALL LTD,LONDON,"2-6 BOUNDARY ROW, LONDON, ENGLAND SE1 8HN",0957-4530,,,J MATER SCI-MATER M,J. Mater. Sci.-Mater. Med.,JUL,1992.0,3.0,4,,,,,306,312,,10.1007/BF00705298,,,,7,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,JD706,WOS:A1992JD70600013,,,,,2019-02-25
J,"BARONE, FE; PERRY, L; KELLER, T; MAXWELL, GP",,,,"BARONE, FE; PERRY, L; KELLER, T; MAXWELL, GP",,,THE BIOMECHANICAL AND HISTOPATHOLOGIC EFFECTS OF SURFACE TEXTURING WITH SILICONE AND POLYURETHANE IN TISSUE IMPLANTATION AND EXPANSION,PLASTIC AND RECONSTRUCTIVE SURGERY,,,English,Article,,,,,,,CAPSULAR CONTRACTURE; BREAST IMPLANTS; PROSTHESIS; RECONSTRUCTION; IDENTIFICATION; TONOMETRY,"There has been considerable interest in determining the effect of morphologic alterations of prosthetic surfaces on capsule response in breast surgery. The purpose of this study was to provide a precise, three-dimensional evaluation of soft-tissue response to surface modifications in both implantation and expansion. Expandable 100-cc prostheses were designed with one of three surfaces: textured silicone (Biocell), standard smooth silicone, or polyurethane (Natural-Y, Meme). A new submuscular implantation site in the rabbit was developed. Each animal randomly received a smooth-surface device on one side and either a textured silicone or polyurethane device on the other. In one group of animals, the prostheses were expanded monthly. Capsular response was evaluated monthly in vivo using standardized techniques as well as biomechanical methods for up to 6 months in the expander group (n = 7 to 16) and 8 months in the implant group (n = 7 to 15). Analysis of biomechanical and histologic data revealed that prosthetic surface morphology can specifically alter capsular response. Polyurethane was the only effective surface in preventing capsular contracture in implantation. In expansion, both textured silicone and polyurethane surfaces resulted in significantly less capsular contracture and less resistance to expansion than comparable smooth-surfaced controls. Statistical comparisons reveal that the biomechanical methods utilized in this study provide the most precise and objective method of defining overall soft-tissue contracture around implanted biomaterials.","MED COLL OHIO HOSP,DEPT PLAST & RECONSTRUCT SURG,TOLEDO,OH; ST VINCENTS MED CTR,TOLEDO,OH; VANDERBILT UNIV,DEPT ORTHOPAED & REHABIL,NASHVILLE,TN 37240; VANDERBILT UNIV,DEPT PLAST SURG,NASHVILLE,TN 37240; BAPTIST HOSP,INST AESTHET & RECONSTRUCT SURG,NASHVILLE,TN; MEHARRY MED COLL,DEPT SURG,NASHVILLE,TN 37208",,,,,,,,30,92,96,0,5,WILLIAMS & WILKINS,BALTIMORE,"351 WEST CAMDEN ST, BALTIMORE, MD 21201-2436",0032-1052,,,PLAST RECONSTR SURG,Plast. Reconstr. Surg.,JUL,1992.0,90.0,1,,,,,77,86,,10.1097/00006534-199207000-00012,,,,10,Surgery,Surgery,JB084,WOS:A1992JB08400012,1615095.0,,,,2019-02-25
J,"LUAN, CH; URRY, DW",,,,"LUAN, CH; URRY, DW",,,"MOLECULAR MECHANICS STUDY OF THE BETA-SPIRAL CONFORMATIONS OF THE PHE4, TYR4, AND TRP4 ANALOGS OF ELASTOMERIC POLY(VAL1-PRO2-GLY3-VAL4-GLY5)",INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY,,,English,Article,,,,,,,HYDROGEN-BOND INTERACTIONS; OCCURRING AMINO-ACIDS; NONBONDED INTERACTIONS; ENERGY PARAMETERS; ELASTIN; POLYPEPTIDES; MINIMIZATION; TRANSITION; POTENTIALS; CORRELATE,"The elastin-derived polypentapeptide, poly(VPGVG), and analogs are becoming model systems for protein as well as forming a new class of biomaterials. The beta-spiral of poly(VPGVG) represents a new family of molecular structures in fibrous proteins. In particular for our interests here, aromatic amino acid residue substitutions at position four of poly(VPGVG) give rise to new polypeptides with interesting properties of increased elastic modulus, pressure sensitivity, etc. Molecular mechanics computations were carried out to answer the question, can the polypeptides with Phe, Tyr, and Trp substitution at position four of poly(VPGVG) form a beta-spiral structure like poly(VPGVG)? Employed in this study was a combination of conformational search using ECEPP/2 and the build-up strategy and of molecular dynamics calculations using CHARMm. The results indicate that the VPGX Type II beta-turn structure appears to be the most prominent secondary structural feature for the three aromatic residues containing polypentapeptides, although there is more evidence for VPGFG and VPGYG to assume the VPGVG-type structure than for VPGWG to do so. The study also shows that the aromatic side chains do not interrupt the beta-spiral structure, even in the case of tryptophan.",,"LUAN, CH (reprint author), UNIV ALABAMA,SCH MED,MOLEC BIOPHYS LAB,POB 300,UNIV STN,BIRMINGHAM,AL 35294, USA.",,,,,,,28,5,5,0,6,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0020-7608,,,INT J QUANTUM CHEM,Int. J. Quantum Chem.,JUN 5,1992.0,42.0,5,,,,,1439,1448,,10.1002/qua.560420519,,,,10,"Chemistry, Physical; Mathematics, Interdisciplinary Applications; Quantum Science & Technology; Physics, Atomic, Molecular & Chemical",Chemistry; Mathematics; Physics,HP605,WOS:A1992HP60500020,,,,,2019-02-25
J,"GRIMSDOTTIR, MR; GJERDET, NR; HENSTENPETTERSEN, A",,,,"GRIMSDOTTIR, MR; GJERDET, NR; HENSTENPETTERSEN, A",,,COMPOSITION AND INVITRO CORROSION OF ORTHODONTIC APPLIANCES,AMERICAN JOURNAL OF ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,,,English,Article,,,,,,,NICKEL ALLERGY; CHROMIUM; RELEASE; WIRE,"The high incidence of nickel allergy and the increasing use of nickel-containing dental biomaterials has been of growing concern. The purpose of this investigation was to analyze different types of alloys used in orthodontics, and to study whether nickel and chromium will be released from these alloys when stored in physiologic saline. Face-bows, brackets, molar bands, and arch wires were analyzed. Most of the different parts in the face-bows, brackets, and molar bands were similar to conventional 18/8 stainless steel. Except the wires, most appliances included a variable amount of silver solder, the greatest in face-bows. After 14 days in 0.9% sodium chloride (NaCl), the largest amount of nickel and chromium were leached out from the face-bows and the least amount from the arch wires. Soldered stainless steel face-bows seemed to be very susceptible to corrosion. The release of nickel seemed to be related to both the composition and the method of manufacture of the appliances, but the release was not proportional to the nickel content.","SCANDINAVIAN INST DENT MAT,NIOM,BOX 70,N-1344 HASLUM,NORWAY; UNIV BERGEN,FAC DENT,DEPT DENT MAT,N-5014 BERGEN,NORWAY; UNIV OSLO,DEPT ORTHODONT,OSLO 3,NORWAY",,,,,,,,22,75,85,0,3,MOSBY-YEAR BOOK INC,ST LOUIS,"11830 WESTLINE INDUSTRIAL DR, ST LOUIS, MO 63146-3318",0889-5406,,,AM J ORTHOD DENTOFAC,Am. J. Orthod. Dentofac. Orthop.,JUN,1992.0,101.0,6,,,,,525,532,,10.1016/0889-5406(92)70127-V,,,,8,"Dentistry, Oral Surgery & Medicine","Dentistry, Oral Surgery & Medicine",HY444,WOS:A1992HY44400012,1350883.0,,,,2019-02-25
J,"JOHNSON, PC; GARRETT, KO; BRASH, JL; CORNELIUS, RM; KAPLAN, SS; WARTY, V",,,,"JOHNSON, PC; GARRETT, KO; BRASH, JL; CORNELIUS, RM; KAPLAN, SS; WARTY, V",,,DELIVERY OF PASSIVATING PROTEINS TO SUTURES DURING PASSAGE THROUGH THE VESSEL WALL REDUCES SUBSEQUENT PLATELET DEPOSITION BY BLOCKING FIBRINOGEN ADSORPTION,ARTERIOSCLEROSIS AND THROMBOSIS,,,English,Article,,,,,,BIOMATERIALS; PLATELETS; MICROSURGERY; VASCULAR ANASTOMOSIS; SUBENDOTHELIUM,MICROVASCULAR SURGERY; THROMBUS FORMATION; FOREIGN SURFACES; PLASMA; POLYETHYLENE; ANASTOMOSES; STRATEGIES; HEMOGLOBIN; TRAUMA,"Intraluminal vascular suture material, which attracts fewer than the expected number of platelets compared with the same biomaterial exposed to blood in vitro, differs from the untreated biomaterial in that it has been passed once through the vessel wall. The mechanism by which this apparently trivial maneuver reduces platelet deposition was investigated. Polypropylene suture (7-0 Prolene) was passed through human arteries (fetal and adult), and platelet deposition to the suture was measured in a standardized perfusion chamber. Single vessel passage of the sutures reduced platelet deposition by 68+/-23%, which contrasts sharply with the power of prostaglandin E1 (1-mu-M PGE1 is sufficient to abolish platelet shape change and aggregation), which inhibited only 11% of platelet deposition to the sutures. Aspirin treatment of the vessel (to prevent PGI2 formation) or endothelial stripping (to remove the ability to produce nitric oxide) had no effect on the degree of inhibition. Passage of the suture through a vessel analogue (expanded polytetrafluoroethylene) did not inhibit platelet deposition. I-125-fibrinogen adsorption to the suture after vessel passage was reduced to a degree similar to that of platelet deposition. Sodium dodecyl sulfate-polyacrylamide gel electrophoresis of proteins eluted from vessel-passed sutures revealed bands at 66, 47, and 16 kd. Western blotting indicated the presence of large amounts of albumin and hemoglobin, a moderate amount of haptoglobin, and only trace amounts of fibrinogen. When sutures were exposed to each of these proteins in vitro before perfusion, albumin and hemoglobin were found to reproduce the effect of vessel passage alone on platelet deposition. We conclude that albumin and hemoglobin adsorb to sutures during their passage through the vessel subendothelium. This reduces the subsequent adsorption of fibrinogen from blood, thereby reducing the ability of platelets to attach to the suture.","UNIV PITTSBURGH, SCH MED, DEPT SURG, PITTSBURGH, PA 15261 USA; UNIV PITTSBURGH, SCH MED, DEPT PATHOL, PITTSBURGH, PA 15261 USA; MCMASTER UNIV, DEPT CHEM ENGN, HAMILTON L8S 4L8, ONTARIO, CANADA","JOHNSON, PC (reprint author), UNIV PITTSBURGH, DIV PLAST & RECONSTRUCT SURG, 676 SCAIFE HALL, PITTSBURGH, PA 15261 USA.",,,,NHLBI NIH HHS [R29 HL-45891],,,51,3,3,0,2,AMER HEART ASSOC,DALLAS,"7272 GREENVILLE AVENUE, DALLAS, TX 75231-4596 USA",1049-8834,,,ARTERIOSCLER THROMB,Arterioscler. Thromb.,JUN,1992.0,12.0,6,,,,,727,735,,10.1161/01.ATV.12.6.727,,,,9,Cardiac & Cardiovascular Systems; Peripheral Vascular Disease,Cardiovascular System & Cardiology,HX939,WOS:A1992HX93900011,1591232.0,Bronze,,,2019-02-25
J,"LEIGH, HD; TAYLOR, P; SWANEY, A; BLACK, J",,,,"LEIGH, HD; TAYLOR, P; SWANEY, A; BLACK, J",,,RESEARCH-AND-DEVELOPMENT REPORT - PRODUCTION OF FINE PARTICULATE ULTRA-HIGH-MOLECULAR-WEIGHT POLY(ETHYLENE) FOR BIOLOGICAL RESPONSE STUDIES,JOURNAL OF APPLIED BIOMATERIALS,,,English,Article,,,,,,,REPLACEMENT,"Interest in biological responses to particulate biomaterials has produced a need for well-characterized submicron ultra high molecular weight poly(ethylene) (UHMWPE) debris. A new technique, cryogenic attrition, is described as well as a characterization of an initial ca. 65% submicron preparation of UHMWPE, termed grind S. Production of submicron particles from a common commercial medical grade of primary UHMWPE ""grain"" produces fractions with different densities, apparently reflecting the presence of crystalline and amorphous phases. Further process optimization and debris characterization is planned with eventual distribution of material as an interlaboratory comparison material for biological response experiments.","CLEMSON UNIV,DEPT BIOENGN,301 RHODES ENGN RES CTR,CLEMSON,SC 29634; CLEMSON UNIV,DEPT CERAM ENGN,CLEMSON,SC 29634",,,,,,,,12,16,16,0,1,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",1045-4861,,,J APPL BIOMATER,J. Appl. Biomater.,SUM,1992.0,3.0,2,,,,,77,80,,10.1002/jab.770030202,,,,4,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,HT988,WOS:A1992HT98800001,,,,,2019-02-25
J,"OGA, M; ARIZONO, T; SUGIOKA, Y; NAYLOR, PT; MYRVIK, QN; GRISTINA, AG",,,,"OGA, M; ARIZONO, T; SUGIOKA, Y; NAYLOR, PT; MYRVIK, QN; GRISTINA, AG",,,INVITRO ANALYSIS OF THE EFFECTS OF BIOMATERIAL ADHERENCE ON A STAPHYLOCOCCUS-EPIDERMIDIS STRAIN SENSITIVITY TO CEPHALORIDINE,JOURNAL OF APPLIED BIOMATERIALS,,,English,Article,,,,,,,,"This study examined the effects biomaterial adherence had on Staphylococcus epidermidis-46 morphology and sensitivity to the antibiotic cephaloridine. Polymethylmethacrylate (PMMA) discs served as the biomaterial substratum in this study. Suspension cultures of SE-46 at 10(8) CFU/mL were allowed to adhere to PMMA discs for 2, 6, or 12 h prior to exposure to cephaloridine at 250-mu-g/mL, which is 500 times greater than the MIC of 0.5-mu-g/mL. After a 24-h exposure to the antibiotic viable bacteria adherent to the disc were removed and counted. Those data revealed that at shorter adherence times a larger percentage of the adherent organism were erradicated by antibiotic exposure, 83.6% versus 15.6% for 2-h and 12-h adherence times, respectively. Although a significant percent of the organisms were killed with short adherence times, the organism still persisted in the face of high concentrations of cephaloridine. Scanning electron micrographs of organism adherent for 2 and 12 h revealed distinct morphological changes in the extracellular matrix indicating increased matrix production with longer adherence. Thus, these data reveal that adherence to biomaterials provides a protected environment for the bacteria and the time an organism is adherent to a biomaterial surface prior to antibiotic exposure can also increase the organism's resistance to antibiotics.","KYUSHU UNIV, FAC MED, DEPT ORTHOPED SURG, FUKUOKA 812, JAPAN; MED SCI RES INST, SCI ADVISORY BOARD, KNOXVILLE, TN USA; MED SCI RES INST, HERNDON, VA USA",,,,,,,,15,0,0,0,1,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN, NJ 07030 USA",1045-4861,,,J APPL BIOMATER,J. Appl. Biomater.,SUM,1992.0,3.0,2,,,,,95,98,,10.1002/jab.770030205,,,,4,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,HT988,WOS:A1992HT98800004,,,,,2019-02-25
