PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"HASTINGS, GW",,,,"HASTINGS, GW",,,"BIOMATERIALS - INTERFACIAL PHENOMENA AND APPLICATIONS - COOPER,SL, PEPPAS,NA",BIOMATERIALS,,,English,Book Review,,,,,,,,,,,,,,,,,1,0,0,0,6,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, OXON, ENGLAND OX5 1GB",0142-9612,,,BIOMATERIALS,Biomaterials,,1984.0,5,4,,,,,246,246,,10.1016/0142-9612(84)90025-5,,,,1,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,TG046,WOS:A1984TG04600012,,,,,2019-02-25
J,"JANSONS, H",,,,"JANSONS, H",,,THE MEANING OF BIOMATERIALS,BIOMATERIALS,,,English,Editorial Material,,,,,,,,,"LATVIAN TRAUMATOL & ORTHOPAED RES INST,RIGA 226005,LASSR",,,,,,,,0,0,0,0,0,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, OXON, ENGLAND OX5 1GB",0142-9612,,,BIOMATERIALS,Biomaterials,,1984.0,5,6,,,,,377,377,,,,,,1,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,TV887,WOS:A1984TV88700013,,,,,2019-02-25
J,"WEATHERLY, GC",,,,"WEATHERLY, GC",,,HIGH TECHNOLOGY MATERIALS - BIOMATERIALS,CIM BULLETIN,,,English,Meeting Abstract,,,,,,,,,"UNIV TORONTO,TORONTO M5S 1A1,ONTARIO,CANADA",,,,,,,,0,0,0,0,0,CANADIAN INST MINING METALLURGY PETROLEUM,CALGARY,"101 6TH AVE SW, STE 320, CALGARY AB TZP 3P4, CANADA",0317-0926,,,CIM BULL,CIM Bull.,,1984.0,77,866,,,,,43,43,,,,,,1,Metallurgy & Metallurgical Engineering; Mining & Mineral Processing,Metallurgy & Metallurgical Engineering; Mining & Mineral Processing,TB125,WOS:A1984TB12500036,,,,,2019-02-25
J,"DACHARY, J; DULOS, E; FAUCON, JF; BOISSEAU, MR; DUFOURCQ, J",,,,"DACHARY, J; DULOS, E; FAUCON, JF; BOISSEAU, MR; DUFOURCQ, J",,,BEHAVIOR OF BLOOD PROTEINS AT THE INTERFACE WITH PROCOAGULANT PHOSPHOLIPIDS AND ANTICOAGULANT HEPARIN OR POLYMERIC BIOMATERIALS - A FLUORESCENCE STUDY,COLLOIDS AND SURFACES,,,English,Article,,,,,,,,,"UNIV BORDEAUX 2,HEMATOL LAB,F-33076 BORDEAUX,FRANCE","DACHARY, J (reprint author), CNRS,CTR RECH PAUL PASCAL,DOMAINE UNIVERSITAIRE,F-33405 TALENCE,FRANCE.",,,,,,,11,1,1,0,0,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0166-6622,,,COLLOID SURFACE,,,1984.0,10,AUG,,,,,91,99,,10.1016/0166-6622(84)80011-6,,,,9,"Chemistry, Physical",Chemistry,TJ834,WOS:A1984TJ83400011,,,,,2019-02-25
J,"Fukada, E",,,,"Fukada, Eiichi",,,PIEZOELECTRICITY OF NATURAL BIOMATERIALS,FERROELECTRICS,,,English,Article,,,,,,,,"Shear piezoelectricity is observed in uniaxially oriented system of optically active biopolymers such as polysaccharides, polypeptides and polynucleotides. The magnitude of the piezoelectric constant is proportional to the degree of crystallinity, the degree of orientation and the piezoelectric constants in single crystal, as illustrated for wood. The superposition of instantaneous and relaxational polarizations may account for the sign reversal of the piezoelectric constant for oriented amylose film when temperature increases from -150 degrees C to 50 degrees C. The piezoelectric constant for oriented polyhydroxybutyrate film is shown to be the sum of contributions from crystalline phase and oriented noncrystalline phase with opposite sign. The increase of the latter with increasing temperature may explain the relaxation of the piezoelectric constant at the glass transition around 20 degrees C. When a d.c. field is biased, isotropic polymer systems such as gelatin may show apparent induced piezoelectricity through the stress-induced change of capacitance and conductivity. Application of a piezoelectnc polymer film in vivo enhances the metabolic activity of bone cell and promotes osteogenesis.","Inst Phys & Chem Res, Wako, Saitama 351, Japan","Fukada, E (reprint author), Inst Phys & Chem Res, Wako, Saitama 351, Japan.",,,,,,,20,21,21,0,19,TAYLOR & FRANCIS LTD,ABINGDON,"4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND",0015-0193,,,FERROELECTRICS,Ferroelectrics,,1984.0,60,1,,,,,285,296,,10.1080/00150198408017529,,,,12,"Materials Science, Multidisciplinary; Physics, Condensed Matter",Materials Science; Physics,V15HS,WOS:000207793700008,,,,,2019-02-25
J,"Lang, SB",,,,"Lang, Sidney B.",,,PYROELECTRICITY OF BIOMATERIALS,FERROELECTRICS,,,English,Article,,,,,,,,,"Ben Gurion Univ Negev, Dept Chem Engn, IL-84105 Beer Sheva, Israel","Lang, SB (reprint author), Ben Gurion Univ Negev, Dept Chem Engn, IL-84105 Beer Sheva, Israel.",,"Lang, Sidney/F-1308-2012",,,,,2,1,1,0,0,TAYLOR & FRANCIS LTD,ABINGDON,"4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND",0015-0193,,,FERROELECTRICS,Ferroelectrics,,1984.0,60,1,,,,,311,311,,10.1080/00150198408017531,,,,1,"Materials Science, Multidisciplinary; Physics, Condensed Matter",Materials Science; Physics,V15HS,WOS:000207793700010,,,,,2019-02-25
J,"HARRIS, JM; CASE, MG; HOVANES, BA; VANALSTINE, JM; BROOKS, DE",,,,"HARRIS, JM; CASE, MG; HOVANES, BA; VANALSTINE, JM; BROOKS, DE",,,PURIFICATION OF BIOMATERIALS BY PHASE-PARTITIONING WITH POLY(ETHYLENE GLYCOL) ALKYL ETHERS,INDUSTRIAL & ENGINEERING CHEMISTRY PRODUCT RESEARCH AND DEVELOPMENT,,,English,Article,,,,,,,,,"UNIV BRITISH COLUMBIA,DEPT CHEM,VANCOUVER V6T 1W5,BC,CANADA; UNIV BRITISH COLUMBIA,DEPT PATHOL,VANCOUVER V6T 1W5,BC,CANADA","HARRIS, JM (reprint author), UNIV ALABAMA,DEPT CHEM,HUNTSVILLE,AL 35899, USA.",,,"Brooks, Donald/0000-0002-7946-4320",,,,21,11,11,0,2,AMER CHEMICAL SOC,WASHINGTON,"1155 16TH ST, NW, WASHINGTON, DC 20036",0196-4321,,,IND ENG CHEM PROD RD,,,1984.0,23,1,,,,,86,88,,10.1021/i300013a017,,,,3,"Engineering, Chemical; Engineering, Industrial",Engineering,SE452,WOS:A1984SE45200017,,,,,2019-02-25
J,"BERLINER, SD",,,,"BERLINER, SD",,,BIOMATERIALS AND HERNIOLOGY,JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,,,English,Letter,,,,,,,,,,,,,,,,,2,0,0,0,0,AMER MEDICAL ASSOC,CHICAGO,"515 N STATE ST, CHICAGO, IL 60610",0098-7484,,,JAMA-J AM MED ASSOC,JAMA-J. Am. Med. Assoc.,,1984.0,251,11,,,,,1430,1431,,,,,,2,"Medicine, General & Internal",General & Internal Medicine,SG625,WOS:A1984SG62500016,,,,,2019-02-25
J,"ROCHE, L",,,,"ROCHE, L",,,"CORROSION AND DEGRADATION OF BIOMATERIALS - THEIR CLINICAL CONSEQUENCES - 1ST EUROPEAN COLLOQUIUM - STRASBOURG - COUNCIL OF EUROPE - MARCH 5-7, 1984",JOURNAL DE MEDECINE LEGALE DROIT MEDICAL,,,French,Editorial Material,,,,,,,,,,,,,,,,,0,0,0,0,1,MASSON EDITEUR,PARIS 06,"120 BLVD SAINT-GERMAIN, 75280 PARIS 06, FRANCE",0249-6208,,,J MED LEG DROIT MED,,,1984.0,27,2,,,,,117,118,,,,,,2,"Medicine, Legal; Pathology",Legal Medicine; Pathology,SZ657,WOS:A1984SZ65700001,,,,,2019-02-25
J,"GADKAREE, KP; KARDOS, JL",,,,"GADKAREE, KP; KARDOS, JL",,,PREDICTION AND MEASUREMENT OF FATIGUE LIFETIME DISTRIBUTIONS FOR ELASTOMERIC BIOMATERIALS,JOURNAL OF APPLIED POLYMER SCIENCE,,,English,Article,,,,,,,,,"WASHINGTON UNIV,DEPT CHEM ENGN,ST LOUIS,MO 63130; WASHINGTON UNIV,MAT RES LAB,ST LOUIS,MO 63130",,,,,,,,14,4,4,0,0,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0021-8995,,,J APPL POLYM SCI,J. Appl. Polym. Sci.,,1984.0,29,10,,,,,3041,3055,,10.1002/app.1984.070291009,,,,15,Polymer Science,Polymer Science,TL552,WOS:A1984TL55200009,,,,,2019-02-25
J,"MINNS, RJ",,,,"MINNS, RJ",,,"4TH EUROPEAN CONFERENCE ON BIOMATERIALS - LEUVEN, BELGIUM, AUGUST 31ST SEPTEMBER 2ND 1983",JOURNAL OF BIOMEDICAL ENGINEERING,,,English,Editorial Material,,,,,,,,,,,,,,,,,0,0,0,0,0,BUTTERWORTH-HEINEMANN LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, OXON, ENGLAND OX5 1GB",0141-5425,,,J BIOMED ENG,J. Biomed. Eng.,,1984.0,6,1,,,,,81,82,,10.1016/0141-5425(84)90016-5,,,,2,"Engineering, Biomedical",Engineering,RY963,WOS:A1984RY96300015,,,,,2019-02-25
J,"KORNDORFFER, M",,,,"KORNDORFFER, M",,,"BIOMATERIALS IN ARTIFICIAL ORGANS - UNIVERSITY-OF-STRATHCLYDE, 12-14 SEPTEMBER 1983",JOURNAL OF BIOMEDICAL ENGINEERING,,,English,Editorial Material,,,,,,,,,,,,,,,,,0,0,0,0,0,BUTTERWORTH-HEINEMANN LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, OXON, ENGLAND OX5 1GB",0141-5425,,,J BIOMED ENG,J. Biomed. Eng.,,1984.0,6,1,,,,,84,85,,10.1016/0141-5425(84)90019-0,,,,2,"Engineering, Biomedical",Engineering,RY963,WOS:A1984RY96300018,,,,,2019-02-25
J,"WARD, CA; KOHEIL, A; JOHNSON, WR; MADRAS, PN",,,,"WARD, CA; KOHEIL, A; JOHNSON, WR; MADRAS, PN",,,REDUCTION IN COMPLEMENT ACTIVATION FROM BIOMATERIALS BY REMOVAL OF AIR NUCLEI FROM THE SURFACE-ROUGHNESS,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,,,"UNIV TORONTO,DEPT MECH ENGN,TORONTO M5S 1A4,ONTARIO,CANADA; HOSP SICK CHILDREN,DIV SURG RES,TORONTO M5G 1X8,ONTARIO,CANADA; NEW ENGLAND DEACONESS HOSP,DEPT SURG,BOSTON,MA 02215; HARVARD UNIV,SCH MED,BOSTON,MA 02115","WARD, CA (reprint author), UNIV TORONTO,DEPT MECH ENGN,TORONTO M5S 1A4,ONTARIO,CANADA.",,,,,,,24,31,31,0,0,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,,1984.0,18,3,,,,,255,269,,10.1002/jbm.820180303,,,,15,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,SH763,WOS:A1984SH76300002,6715393.0,,,,2019-02-25
J,"VOIGT, A; BECKER, R; DONATH, E",,,,"VOIGT, A; BECKER, R; DONATH, E",,,STREAMING POTENTIAL AND STREAMING CURRENT MEASUREMENTS TO ESTIMATE SURFACE CONDUCTION AND ELECTRIC DOUBLE-LAYER STRUCTURE OF BIOMATERIALS,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Note,,,,,,,,,"HUMBOLDT UNIV,INST PHYSIOL,DEPT MED,DDR-1040 BERLIN,GER DEM REP; ACAD SCI GDR,CENT INST ORGAN CHEM,DEPT MACROMOLEC CPDS,DDR-1199 BERLIN,GER DEM REP; HUMBOLDT UNIV,DEPT BIOL,BIOPHYS UNIT,DDR-1040 BERLIN,GER DEM REP","VOIGT, A (reprint author), HUMBOLDT UNIV,INST PHYSIOL,DEPT MED,LAB GRP MEMBRANPHYSIOL,DDR-1040 BERLIN,GER DEM REP.",,"Donath, Edwin/E-6193-2011",,,,,7,5,5,0,4,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,,1984.0,18,3,,,,,317,320,,10.1002/jbm.820180308,,,,4,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,SH763,WOS:A1984SH76300007,6715396.0,,,,2019-02-25
J,"CHAWLA, AS; SIPEHIA, R",,,,"CHAWLA, AS; SIPEHIA, R",,,CHARACTERIZATION OF PLASMA POLYMERIZED SILICONE COATINGS USEFUL AS BIOMATERIALS,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,,,"MCGILL UNIV,FAC MED,ARTIFICIAL CELLS & ORGANS RES CTR,MONTREAL H3G 1Y6,QUEBEC,CANADA",,,,,,,,14,14,14,0,2,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,,1984.0,18,5,,,,,537,545,,10.1002/jbm.820180507,,,,9,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,SP445,WOS:A1984SP44500006,6736082.0,,,,2019-02-25
J,"GRUEN, TA; SARMIENTO, A",,,,"GRUEN, TA; SARMIENTO, A",,,KEY REFERENCES IN BIOMATERIALS - BONE BIOMATERIAL INTERFACE IN ORTHOPEDIC JOINT IMPLANTS,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Review,,,,,,,,,,"GRUEN, TA (reprint author), UNIV SO CALIF, ORTHOPAED HOSP, SCH MED & ORTHOPAED BIOMECHAN, DEPT ORTHOPAED, LOS ANGELES, CA 90007 USA.",,,,,,,412,2,2,0,4,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN, NJ 07030 USA",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,,1984.0,18,5,,,,,577,599,,10.1002/jbm.820180511,,,,23,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,SP445,WOS:A1984SP44500010,6376515.0,,,,2019-02-25
J,"HOOD, CI; SCHOEN, FJ; COLEMAN, SE; MICKLEY, LD",,,,"HOOD, CI; SCHOEN, FJ; COLEMAN, SE; MICKLEY, LD",,,ASSESSMENT OF TISSUE-REACTIONS TO BIOMATERIALS - A MODEL SYSTEM USING THE FOREIGN-BODY RESPONSE IN THE MOUSE LUNG TO INTRAVENOUSLY INJECTED DIVINYL COPOLYMER BEADS,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,,,"UNIV FLORIDA,DEPT PATHOL,GAINESVILLE,FL 32610; UNIV FLORIDA,DEPT MICROBIOL & CELL SCI,GAINESVILLE,FL 32610; HARVARD UNIV,BRIGHAM & WOMENS HOSP,SCH MED,DEPT PATHOL,BOSTON,MA 02115","HOOD, CI (reprint author), VET ADM MED CTR,GAINESVILLE,FL 32602, USA.",,,,,,,21,4,4,0,3,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,,1984.0,18,9,,,,,1031,1041,,10.1002/jbm.820180907,,,,11,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,TW431,WOS:A1984TW43100006,6400017.0,,,,2019-02-25
J,"DETHLEFSEN, SM; LIAN, JB",,,,"DETHLEFSEN, SM; LIAN, JB",,,CELLULAR ASPECTS OF BIOMATERIALS CALCIFICATION,JOURNAL OF CELL BIOLOGY,,,English,Meeting Abstract,,,,,,,,,"HARVARD UNIV,SCH MED,DEPT BIOL CHEM ORTHOPED SURG,BOSTON,MA 02115; CHILDRENS HOSP MED CTR,BOSTON,MA 02115",,,,,,,,0,0,0,0,0,ROCKEFELLER UNIV PRESS,NEW YORK,"1114 FIRST AVE, 4TH FL, NEW YORK, NY 10021",0021-9525,,,J CELL BIOL,J. Cell Biol.,,1984.0,99,4,,,,,A430,A430,,,,,,1,Cell Biology,Cell Biology,TM949,WOS:A1984TM94901589,,,,,2019-02-25
J,"MINNS, RJ",,,,"MINNS, RJ",,,4TH EUROPEAN CONFERENCE ON BIOMATERIALS,JOURNAL OF MEDICAL ENGINEERING & TECHNOLOGY,,,English,Editorial Material,,,,,,,,,,"MINNS, RJ (reprint author), DRYBURN HOSP,DURHAM,ENGLAND.",,,,,,,0,0,0,0,0,TAYLOR & FRANCIS LTD,LONDON,"ONE GUNDPOWDER SQUARE, LONDON, ENGLAND EC4A 3DE",0309-1902,,,J MED ENG TECHNOL,J. Med. Eng. Technol.,,1984.0,8,1,,,,,31,32,,10.3109/03091908409032071,,,,2,"Engineering, Biomedical; Medical Informatics; Medical Laboratory Technology",Engineering; Medical Informatics; Medical Laboratory Technology,SK198,WOS:A1984SK19800008,,,,,2019-02-25
J,"YALVAC, S; HAND, JH",,,,"YALVAC, S; HAND, JH",,,FRACTURE OF CERAMIC-POLYMER COMPOSITE BIOMATERIALS,JOURNAL OF THE AMERICAN CERAMIC SOCIETY,,,English,Article,,,,,,,,,"UNIV MICHIGAN, DEPT CHEM ENGN, ANN ARBOR, MI 48109 USA",,,,,,,,50,4,4,0,0,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",0002-7820,1551-2916,,J AM CERAM SOC,J. Am. Ceram. Soc.,,1984.0,67,3,,,,,155,163,,,,,,9,"Materials Science, Ceramics",Materials Science,SM687,WOS:A1984SM68700001,,,,,2019-02-25
J,"GNANOU, Y; HILD, G; REMPP, P",,,,"GNANOU, Y; HILD, G; REMPP, P",,,"HYDROPHILIC POLYURETHANE NETWORKS BASED ON POLY(ETHYLENE OXIDE) - SYNTHESIS, CHARACTERIZATION, AND PROPERTIES - POTENTIAL APPLICATIONS AS BIOMATERIALS",MACROMOLECULES,,,English,Article,,,,,,,,,,"REMPP, P (reprint author), CNRS,CTR RECH MACROMOLEC,F-67083 STRASBOURG,FRANCE.",,,,,,,56,80,81,1,15,AMER CHEMICAL SOC,WASHINGTON,"1155 16TH ST, NW, WASHINGTON, DC 20036",0024-9297,,,MACROMOLECULES,Macromolecules,,1984.0,17,4,,,,,945,952,,10.1021/ma00134a069,,,,8,Polymer Science,Polymer Science,SP898,WOS:A1984SP89800070,,,,,2019-02-25
