PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"HOEKSMA, EA; VANDERLEI, B; JONKMAN, MF",,,,"HOEKSMA, EA; VANDERLEI, B; JONKMAN, MF",,,SUDAN BLACK-B AS A HISTOLOGICAL STAIN FOR POLYMERIC BIOMATERIALS EMBEDDED IN GLYCOL METHACRYLATE,BIOMATERIALS,,,English,Note,,,,,,,,,"UNIV GRONINGEN,DEPT HISTOL,9713 EZ GRONINGEN,NETHERLANDS","JONKMAN, MF (reprint author), UNIV GRONINGEN,CTR MED ELECTR MICROSCOPY,OOSTERSINGEL 69-2,9713 EZ GRONINGEN,NETHERLANDS.",,"Jonkman, Marcel/H-4647-2011",,,,,9,11,12,0,1,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, OXON, ENGLAND OX5 1GB",0142-9612,,,BIOMATERIALS,Biomaterials,SEP,1988.0,9,5,,,,,463,465,,10.1016/0142-9612(88)90015-4,,,,3,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,Q2045,WOS:A1988Q204500015,3224132.0,,,,2019-02-25
J,"YOUNG, BR; PITT, WG; COOPER, SL",,,,"YOUNG, BR; PITT, WG; COOPER, SL",,,PROTEIN ADSORPTION ON POLYMERIC BIOMATERIALS .2. ADSORPTION-KINETICS,JOURNAL OF COLLOID AND INTERFACE SCIENCE,,,English,Article,,,,,,,,,"UNIV WISCONSIN,DEPT CHEM ENGN,MADISON,WI 53706",,,"Pitt, William/M-6647-2014",,,,,50,94,94,0,7,ACADEMIC PRESS INC JNL-COMP SUBSCRIPTIONS,SAN DIEGO,"525 B ST, STE 1900, SAN DIEGO, CA 92101-4495",0021-9797,,,J COLLOID INTERF SCI,J. Colloid Interface Sci.,SEP,1988.0,125,1,,,,,246,260,,10.1016/0021-9797(88)90073-2,,,,15,"Chemistry, Physical",Chemistry,Q4310,WOS:A1988Q431000026,,,,,2019-02-25
J,"MEUNIER, A; KATZ, JL; CHRISTEL, P; SEDEL, L",,,,"MEUNIER, A; KATZ, JL; CHRISTEL, P; SEDEL, L",,,A REFLECTION SCANNING ACOUSTIC MICROSCOPE FOR BONE AND BONE-BIOMATERIALS INTERFACE STUDIES,JOURNAL OF ORTHOPAEDIC RESEARCH,,,English,Note,,,,,,,,,,"MEUNIER, A (reprint author), FAC MED LARIBOISIERE,RECH ORTHOPED LAB,10 AVE VERDUM,F-75010 PARIS,FRANCE.",,,,,,,11,47,47,0,4,JOURNAL BONE JOINT SURGERY INC,NEEDHAM,"20 PICKERING ST, NEEDHAM, MA 02192",0736-0266,,,J ORTHOPAED RES,J. Orthop. Res.,SEP,1988.0,6,5,,,,,770,775,,10.1002/jor.1100060521,,,,6,Orthopedics,Orthopedics,P8493,WOS:A1988P849300020,3404335.0,,,,2019-02-25
J,"WASSERMAN, AJ; DOILLON, CJ; GLASGOLD, AI; KATO, YP; CHRISTIANSEN, D; RIZVI, A; WONG, E; GOLDSTEIN, J; SILVER, FH",,,,"WASSERMAN, AJ; DOILLON, CJ; GLASGOLD, AI; KATO, YP; CHRISTIANSEN, D; RIZVI, A; WONG, E; GOLDSTEIN, J; SILVER, FH",,,CLINICAL-APPLICATIONS OF ELECTRON-MICROSCOPY IN THE ANALYSIS OF COLLAGENOUS BIOMATERIALS,SCANNING MICROSCOPY,,,English,Review,,,,,,,,,"UNIV MED & DENT NEW JERSEY,ROBERT WOOD JOHNSON MED SCH CTR BIOMAT,PISCATAWAY,NJ 08854; UNIV MED & DENT NEW JERSEY,ROBERT WOOD JOHNSON MED SCH,DEPT SURG,PISCATAWAY,NJ 08854","WASSERMAN, AJ (reprint author), UNIV MED & DENT NEW JERSEY,ROBERT WOOD JOHNSON MED SCH,DEPT PATHOL BIOMAT,675 HOES LANE,PISCATAWAY,NJ 08854, USA.",,,,,,,38,6,6,0,0,SCANNING MICROSCOPY INT,CHICAGO,"PO BOX 66507, AMF O'HARE, CHICAGO, IL 60666",0891-7035,,,SCANNING MICROSCOPY,Scanning Microsc.,SEP,1988.0,2,3,,,,,1635,1646,,,,,,12,Microscopy,Microscopy,Q4056,WOS:A1988Q405600039,3059481.0,,,,2019-02-25
J,"BIRD, RL; HALL, B; CHAPMAN, D; HOBBS, KEF",,,,"BIRD, RL; HALL, B; CHAPMAN, D; HOBBS, KEF",,,MATERIAL THROMBELASTOGRAPHY - AN ASSESSMENT OF PHOSPHORYLCHOLINE COMPOUNDS AS MODELS FOR BIOMATERIALS,THROMBOSIS RESEARCH,,,English,Article,,,,,,,,,"UNIV LONDON,ROYAL FREE HOSP,SCH MED,DEPT PROT & MOLEC BIOL,LONDON NW3 2PF,ENGLAND","BIRD, RL (reprint author), UNIV LONDON,ROYAL FREE HOSP,SCH MED,ACAD DEPT SURG,ROWLAND HILL ST,LONDON NW3 2PF,ENGLAND.",,,,Wellcome Trust,,,18,17,18,0,0,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND OX5 1GB",0049-3848,,,THROMB RES,Thromb. Res.,SEP 1,1988.0,51,5,,,,,471,483,,,,,,13,Hematology; Peripheral Vascular Disease,Hematology; Cardiovascular System & Cardiology,P9260,WOS:A1988P926000001,3175989.0,,,,2019-02-25
J,"DANIELS, AU",,,,"DANIELS, AU",,,THE NEED FOR STANDARDS IN AN EMERGING DISCIPLINE - CLINICAL RETRIEVAL AND ANALYSIS OF SURGICAL IMPLANTS AND BIOMATERIALS,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH-APPLIED BIOMATERIALS,,,English,Editorial Material,,,,,,,,,,,,,,,,,4,0,0,0,0,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",,,,J BIOMED MATER RES-A,,AUG,1988.0,22,A2,,S,,,113,117,,,,,,5,"Engineering, Biomedical; Materials Science, Multidisciplinary; Materials Science, Biomaterials",Engineering; Materials Science,P7253,WOS:A1988P725300002,3209597.0,,,,2019-02-25
J,"WILSON, J; MERWIN, GE",,,,"WILSON, J; MERWIN, GE",,,BIOMATERIALS FOR FACIAL BONE AUGMENTATION - COMPARATIVE STUDIES,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH-APPLIED BIOMATERIALS,,,English,Article,,,,,,,,,,"WILSON, J (reprint author), UNIV FLORIDA,J HILLIS MILLER HLTH CTR,BIOGLASS RES CTR,GAINESVILLE,FL 32610, USA.",,,,,,,17,17,18,0,2,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",,,,J BIOMED MATER RES-A,,AUG,1988.0,22,A2,,S,,,159,177,,10.1002/jbm.820221308,,,,19,"Engineering, Biomedical; Materials Science, Multidisciplinary; Materials Science, Biomaterials",Engineering; Materials Science,P7253,WOS:A1988P725300006,3209601.0,,,,2019-02-25
J,"PIETSCH, HG",,,,"PIETSCH, HG",,,THERMOPLASTIC POLYURETHANES AS BIOMATERIALS,KAUTSCHUK GUMMI KUNSTSTOFFE,,,German,Article,,,,,,,,,,"PIETSCH, HG (reprint author), BEIERSDORF AG,FORSCH & ENTWICKLUNG MED,HAMBURG,FED REP GER.",,,,,,,0,0,0,1,1,DR ALFRED HUTHIG VERLAG GMBH,HEIDELBERG 1,"POSTFACH 102869, W-69018 HEIDELBERG 1, GERMANY",0022-9520,,,KAUT GUMMI KUNSTST,Kautsch. Gummi Kunstst.,AUG,1988.0,41,8,,,,,791,793,,,,,,3,"Engineering, Chemical; Polymer Science",Engineering; Polymer Science,P6592,WOS:A1988P659200003,,,,,2019-02-25
J,"URRY, DW",,,,"URRY, DW",,,BIOELASTICS BREAK NEW GROUND IN THE DEVELOPMENT OF BIOMATERIALS,RESEARCH & DEVELOPMENT,,,English,Article,,,,,,,,,,"URRY, DW (reprint author), UNIV ALABAMA,SCH MED,MOLEC BIOPHYS LAB,BIRMINGHAM,AL 35294, USA.",,,,,,,10,3,3,0,0,CAHNERS-DENVER PUBLISHING CO,HIGHLANDS RANCH,"8773 S RIDGELINE BLVD, HIGHLANDS RANCH, CO 80126-2329",0160-4074,,,RES DEV,,AUG,1988.0,30,8,,,,,56,64,,,,,,9,Multidisciplinary Sciences,Science & Technology - Other Topics,P7037,WOS:A1988P703700016,,,,,2019-02-25
J,"RAZZAK, MT; OTSUHATA, K; TABATA, Y; OHASHI, F; TAKEUCHI, A",,,,"RAZZAK, MT; OTSUHATA, K; TABATA, Y; OHASHI, F; TAKEUCHI, A",,,"MODIFICATION OF NATURAL-RUBBER TUBES FOR BIOMATERIALS .1. RADIATION-INDUCED GRAFTING OF N,N-DIMETHYL ACRYLAMIDE ONTO NATURAL-RUBBER TUBES",JOURNAL OF APPLIED POLYMER SCIENCE,,,English,Article,,,,,,,,,"UNIV TOKYO,FAC ENGN,NUCL ENGN RES LAB,TOKYO 113,JAPAN; UNIV TOKYO,FAC AGR,DEPT VET SURG & OBSTET,TOKYO 113,JAPAN","RAZZAK, MT (reprint author), UNIV TOKYO,DEPT NUCL ENGN,TOKYO 113,JAPAN.",,,,,,,9,36,36,0,0,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0021-8995,,,J APPL POLYM SCI,J. Appl. Polym. Sci.,JUL 20,1988.0,36,3,,,,,645,653,,10.1002/app.1988.070360315,,,,9,Polymer Science,Polymer Science,P3050,WOS:A1988P305000015,,,,,2019-02-25
J,"YOUNG, BR; PITT, WG; COOPER, SL",,,,"YOUNG, BR; PITT, WG; COOPER, SL",,,PROTEIN ADSORPTION ON POLYMERIC BIOMATERIALS .1. ADSORPTION-ISOTHERMS,JOURNAL OF COLLOID AND INTERFACE SCIENCE,,,English,Article,,,,,,,,,"UNIV WISCONSIN, DEPT CHEM ENGN, MADISON, WI 53706 USA; UPJOHN CO, BIOPROC ENGN, KALAMAZOO, MI 49001 USA; BRIGHAM YOUNG UNIV, DEPT CHEM ENGN, PROVO, UT 84602 USA",,,"Pitt, William/M-6647-2014",,,,,37,159,159,0,19,ACADEMIC PRESS INC ELSEVIER SCIENCE,SAN DIEGO,"525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA",0021-9797,1095-7103,,J COLLOID INTERF SCI,J. Colloid Interface Sci.,JUL,1988.0,124,1,,,,,28,43,,10.1016/0021-9797(88)90321-9,,,,16,"Chemistry, Physical",Chemistry,P1659,WOS:A1988P165900004,,,,,2019-02-25
J,"JONSSON, E",,,,"JONSSON, E",,,REGULATION OF BIOMATERIALS,ACTA ORTHOPAEDICA SCANDINAVICA,,,English,Meeting Abstract,,,,,,,,,"MITAB,SJOBO,SWEDEN",,,,,,,,0,0,0,0,0,SCANDINAVIAN UNIVERSITY PRESS,OSLO,"PO BOX 2959 TOYEN, JOURNAL DIVISION CUSTOMER SERVICE, N-0608 OSLO, NORWAY",0001-6470,,,ACTA ORTHOP SCAND,Acta Orthop. Scand.,JUN,1988.0,59,3,,,,,357,357,,,,,,1,Orthopedics,Orthopedics,N8582,WOS:A1988N858200038,,,,,2019-02-25
J,"VANDERSCHOOT, PPAM; LEERMAKERS, FAM",,,,"VANDERSCHOOT, PPAM; LEERMAKERS, FAM",,,THERMODYNAMICS OF THE SEPARATION OF BIOMATERIALS IN 2-PHASE AQUEOUS POLYMER SYSTEMS - EFFECT OF THE PHASE-FORMING POLYMERS - COMMENT,MACROMOLECULES,,,English,Letter,,,,,,,,,"AGR UNIV WAGENINGEN,DEPT PHYS & COLLOID CHEM,DE DREIJEN 6,6703 BC WAGENINGEN,NETHERLANDS",,,,,,,,5,12,12,0,1,AMER CHEMICAL SOC,WASHINGTON,"1155 16TH ST, NW, WASHINGTON, DC 20036",0024-9297,,,MACROMOLECULES,Macromolecules,JUN,1988.0,21,6,,,,,1876,1877,,10.1021/ma00184a059,,,,2,Polymer Science,Polymer Science,N9088,WOS:A1988N908800059,,,,,2019-02-25
J,"BASKIR, JN; HATTON, TA; SUTER, UW",,,,"BASKIR, JN; HATTON, TA; SUTER, UW",,,THERMODYNAMICS OF THE SEPARATION OF BIOMATERIALS IN 2-PHASE AQUEOUS POLYMER SYSTEMS - EFFECT OF THE PHASE-FORMING POLYMERS - REPLY,MACROMOLECULES,,,English,Letter,,,,,,,,,"MIT,DEPT CHEM ENGN,CAMBRIDGE,MA 02139",,,"Suter, Ulrich/H-8900-2013","Suter, Ulrich/0000-0001-7467-7346",,,,7,2,2,0,0,AMER CHEMICAL SOC,WASHINGTON,"1155 16TH ST, NW, WASHINGTON, DC 20036",0024-9297,,,MACROMOLECULES,Macromolecules,JUN,1988.0,21,6,,,,,1877,1878,,10.1021/ma00184a060,,,,2,Polymer Science,Polymer Science,N9088,WOS:A1988N908800060,,,,,2019-02-25
J,"OGA, M; SUGIOKA, Y; HOBGOOD, CD; GRISTINA, AG; MYRVIK, QN",,,,"OGA, M; SUGIOKA, Y; HOBGOOD, CD; GRISTINA, AG; MYRVIK, QN",,,SURGICAL BIOMATERIALS AND DIFFERENTIAL COLONIZATION BY STAPHYLOCOCCUS-EPIDERMIDIS,BIOMATERIALS,,,English,Note,,,,,,,,,"WAKE FOREST UNIV,MED CTR,ORTHOPED SURG SECT,300 S HAWTHORNE RD,WINSTON SALEM,NC 27103; KYUSHU UNIV,FAC MED,DEPT ORTHOPAED SURG,FUKUOKA 812,JAPAN; WAKE FOREST UNIV,MED CTR,DEPT MICROBIOL & IMMUNOL,WINSTON SALEM,NC 27103",,,,,,,,18,67,67,0,0,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, OXON, ENGLAND OX5 1GB",0142-9612,,,BIOMATERIALS,Biomaterials,MAY,1988.0,9,3,,,,,285,289,,10.1016/0142-9612(88)90100-7,,,,5,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,N6578,WOS:A1988N657800016,3408804.0,,,,2019-02-25
J,"SMITH, DC",,,,"SMITH, DC",,,FUTURE-DEVELOPMENTS IN BIOMATERIALS,BIOMATERIALS,,,English,Meeting Abstract,,,,,,,,,"UNIV TORONTO,DEPT BIOMAT,TORONTO M5S 1A1,ONTARIO,CANADA",,,,,,,,0,0,0,0,1,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, OXON, ENGLAND OX5 1GB",0142-9612,,,BIOMATERIALS,Biomaterials,MAY,1988.0,9,3,,,,,290,291,,10.1016/0142-9612(88)90102-0,,,,2,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,N6578,WOS:A1988N657800018,,,,,2019-02-25
